id_anon,cluster,b05a_idade_em_meses,idade_numerica
10102053703,1,48 meses,48.0
10102053903,1,51 meses,51.0
10102055803,6,26 meses,26.0
10102056804,6,39 meses,39.0
10102056805,4,3 meses,3.0
10102058803,7,40 meses,40.0
10102058804,6,25 meses,25.0
10102062103,4,5 meses,5.0
10752001705,5,24 meses,24.0
10752001902,3,59 meses,59.0
10752004403,4,4 meses,4.0
10752005707,9,14 meses,14.0
10752010706,9,12 meses,12.0
10752010906,4,1 mês,1.0
10752011103,4,3 meses,3.0
10752013907,9,46 meses,46.0
10752015503,1,9 meses,9.0
10752016904,9,24 meses,24.0
10764001404,6,13 meses,13.0
10764003304,9,30 meses,30.0
10764005204,3,39 meses,39.0
10764007402,8,19 meses,19.0
10764008304,8,27 meses,27.0
10764008402,8,47 meses,47.0
10764008605,3,49 meses,49.0
10764009602,1,53 meses,53.0
10764023003,4,4 meses,4.0
10764037605,8,17 meses,17.0
10764037606,2,5 meses,5.0
10764037607,1,55 meses,55.0
11277001806,2,28 meses,28.0
11277007805,4,2 meses,2.0
11277013105,2,2 meses,2.0
11277023103,3,16 meses,16.0
11277024002,0,39 meses,39.0
11277024003,0,20 meses,20.0
11277027803,2,5 meses,5.0
11277028703,7,53 meses,53.0
11277028704,7,19 meses,19.0
11277031404,2,9 meses,9.0
11277032308,1,49 meses,49.0
11277033604,6,38 meses,38.0
10768009905,7,56 meses,56.0
10768009906,4,28 meses,28.0
10768010906,3,25 meses,25.0
10768011903,3,14 meses,14.0
10768014204,8,21 meses,21.0
10768014304,4,11 meses,11.0
10768014305,1,24 meses,24.0
10768034004,6,20 meses,20.0
10768034102,9,44 meses,44.0
10768034104,4,4 meses,4.0
10768034203,9,53 meses,53.0
10768034904,9,36 meses,36.0
10768034905,2,6 meses,6.0
10768036604,6,54 meses,54.0
10768036605,9,23 meses,23.0
10420001802,8,51 meses,51.0
10420002404,9,41 meses,41.0
10420002405,3,11 meses,11.0
10420018003,8,19 meses,19.0
10420019504,4,9 meses,9.0
10420020803,9,57 meses,57.0
10420025506,8,45 meses,45.0
10420029203,4,3 meses,3.0
10420030402,7,12 meses,12.0
10420033504,3,26 meses,26.0
10420039603,0,31 meses,31.0
10420039604,4,2 meses,2.0
11195000204,1,47 meses,47.0
11195000205,1,32 meses,32.0
11195000304,1,43 meses,43.0
11195012005,6,41 meses,41.0
11195012103,1,57 meses,57.0
11195012203,3,57 meses,57.0
11195012303,3,43 meses,43.0
11195014102,1,18 meses,18.0
11195014202,1,18 meses,18.0
11195015503,5,27 meses,27.0
11195040302,4,3 meses,3.0
10276021705,4,1 mês,1.0
10276021804,1,33 meses,33.0
10276032904,1,43 meses,43.0
10276032905,1,28 meses,28.0
10276036103,6,19 meses,19.0
10276038202,2,13 meses,13.0
10276039902,5,49 meses,49.0
10276039903,4,4 meses,4.0
10276041103,8,30 meses,30.0
10276041903,8,59 meses,59.0
10276042004,8,46 meses,46.0
10276043303,5,19 meses,19.0
10155019603,3,45 meses,45.0
10155025805,9,48 meses,48.0
10155027004,8,55 meses,55.0
10155027204,3,59 meses,59.0
10155030903,9,54 meses,54.0
10155033003,2,5 meses,5.0
10155033104,9,50 meses,50.0
10155035805,2,2 meses,2.0
10155035903,3,15 meses,15.0
10155036105,8,45 meses,45.0
10374028303,1,25 meses,25.0
10374031303,8,15 meses,15.0
10374032303,1,20 meses,20.0
10374032304,4,2 meses,2.0
10374032803,2,5 meses,5.0
10374033703,3,41 meses,41.0
10374034404,8,32 meses,32.0
10374034405,4,4 meses,4.0
10374036503,9,18 meses,18.0
10374036703,9,37 meses,37.0
10374041303,3,15 meses,15.0
10374041504,3,16 meses,16.0
10805002803,4,5 meses,5.0
10805006704,4,6 meses,6.0
10805006705,3,38 meses,38.0
10805007906,2,5 meses,5.0
10805008004,9,56 meses,56.0
10805008806,9,54 meses,54.0
10805008807,4,1 mês,1.0
10805013106,2,4 meses,4.0
10805014403,9,27 meses,27.0
10805019505,8,33 meses,33.0
10805020803,7,25 meses,25.0
10805021003,8,17 meses,17.0
11049002704,1,36 meses,36.0
11049003302,9,57 meses,57.0
11049006102,1,10 meses,10.0
11049010203,4,6 meses,6.0
11049022904,4,0 meses,0.0
11049022905,6,36 meses,36.0
11049022906,9,58 meses,58.0
11049026404,4,2 meses,2.0
11049035303,3,21 meses,21.0
11049037703,8,17 meses,17.0
11049038803,9,40 meses,40.0
11049039202,3,20 meses,20.0
10611009104,8,42 meses,42.0
10611013205,9,44 meses,44.0
10611013803,3,43 meses,43.0
10611013804,8,21 meses,21.0
10611017105,3,48 meses,48.0
10611017106,1,13 meses,13.0
10611021205,8,35 meses,35.0
10611023506,3,41 meses,41.0
10611023603,8,47 meses,47.0
10611027006,9,36 meses,36.0
10611027008,8,12 meses,12.0
10611028007,8,48 meses,48.0
10611030904,8,10 meses,10.0
10854000108,4,4 meses,4.0
10854000209,3,50 meses,50.0
10854000907,0,48 meses,48.0
10854012407,3,55 meses,55.0
10854012507,9,43 meses,43.0
10854012905,9,50 meses,50.0
10854013404,3,59 meses,59.0
10854014303,0,45 meses,45.0
10854033905,4,3 meses,3.0
10854034805,6,44 meses,44.0
10721004806,0,43 meses,43.0
10721007103,2,5 meses,5.0
10721011906,4,8 meses,8.0
10721011907,9,42 meses,42.0
10721012305,9,17 meses,17.0
10721017005,9,54 meses,54.0
10721017006,4,2 meses,2.0
10721022303,9,26 meses,26.0
10721023002,9,48 meses,48.0
10721023303,2,5 meses,5.0
10721023304,9,34 meses,34.0
10721024803,1,13 meses,13.0
10721026203,7,36 meses,36.0
10122003303,8,27 meses,27.0
10122003803,5,29 meses,29.0
10122006803,9,22 meses,22.0
10122006903,3,14 meses,14.0
10122006904,9,53 meses,53.0
10122007202,3,40 meses,40.0
10122007602,8,14 meses,14.0
10122007702,9,43 meses,43.0
10122007802,9,20 meses,20.0
10122016203,6,59 meses,59.0
10122016204,1,34 meses,34.0
10122018203,0,38 meses,38.0
10400000106,8,7 meses,7.0
10400004405,4,0 meses,0.0
10400004505,6,49 meses,49.0
10400009807,9,59 meses,59.0
10400018004,9,32 meses,32.0
10400027603,8,17 meses,17.0
10400028206,9,55 meses,55.0
10400028207,2,4 meses,4.0
10400028605,4,40 meses,40.0
10400028703,4,4 meses,4.0
10400032505,2,2 meses,2.0
10461000804,1,24 meses,24.0
10461002303,8,11 meses,11.0
10461017805,6,11 meses,11.0
10461017904,5,11 meses,11.0
10461018603,8,33 meses,33.0
10461018807,9,8 meses,8.0
10461021303,4,1 mês,1.0
10461023005,6,44 meses,44.0
10461023009,6,34 meses,34.0
10461023203,2,5 meses,5.0
10461023204,8,56 meses,56.0
11349013708,8,17 meses,17.0
11349015804,8,44 meses,44.0
11349016004,9,50 meses,50.0
11349016104,9,10 meses,10.0
11349016209,8,24 meses,24.0
11349018205,3,45 meses,45.0
11349021405,8,21 meses,21.0
11349022605,8,20 meses,20.0
11349024905,9,38 meses,38.0
11349025104,9,38 meses,38.0
10075044805,8,17 meses,17.0
10075047206,5,42 meses,42.0
10075050505,9,55 meses,55.0
10075051505,1,43 meses,43.0
10075051606,0,14 meses,14.0
10075051703,1,48 meses,48.0
10075054703,0,49 meses,49.0
10075069104,5,23 meses,23.0
10075072709,1,45 meses,45.0
10075074805,9,31 meses,31.0
10508031609,3,44 meses,44.0
10508034505,6,53 meses,53.0
10508034506,9,30 meses,30.0
10508038403,8,22 meses,22.0
10508039403,9,55 meses,55.0
10508040405,8,54 meses,54.0
10508042403,3,46 meses,46.0
10508043404,9,50 meses,50.0
10508044403,2,2 meses,2.0
10508046402,3,35 meses,35.0
10508046403,8,7 meses,7.0
10508047403,8,23 meses,23.0
11116000103,8,50 meses,50.0
11116000202,6,33 meses,33.0
11116000903,5,32 meses,32.0
11116001003,6,45 meses,45.0
11116001403,2,4 meses,4.0
11116001404,5,54 meses,54.0
11116002302,5,15 meses,15.0
11116027103,7,59 meses,59.0
11116027603,6,44 meses,44.0
11116027703,1,39 meses,39.0
11116027704,0,20 meses,20.0
11116027803,4,4 meses,4.0
10986000403,1,18 meses,18.0
10986008203,3,44 meses,44.0
10986008204,9,15 meses,15.0
10986021803,1,48 meses,48.0
10986024404,3,21 meses,21.0
10986028603,8,57 meses,57.0
10986030305,9,33 meses,33.0
10986034602,0,57 meses,57.0
10986041605,9,24 meses,24.0
10986051705,7,49 meses,49.0
10986051706,2,3 meses,3.0
10986052907,1,45 meses,45.0
10473007303,6,40 meses,40.0
10473008203,1,29 meses,29.0
10473018503,8,53 meses,53.0
10473028803,8,44 meses,44.0
10473030903,6,29 meses,29.0
10473034102,7,32 meses,32.0
10473034103,4,4 meses,4.0
10473036202,1,33 meses,33.0
10473036803,3,57 meses,57.0
10473041404,5,36 meses,36.0
10473042403,0,42 meses,42.0
10970000103,7,45 meses,45.0
10970007303,5,16 meses,16.0
10970008104,9,22 meses,22.0
10970008205,2,4 meses,4.0
10970008305,1,31 meses,31.0
10970013704,8,42 meses,42.0
10970026904,5,57 meses,57.0
10970028102,9,56 meses,56.0
10970028103,9,37 meses,37.0
10970030004,8,50 meses,50.0
10970030005,4,4 meses,4.0
10970030504,4,3 meses,3.0
11080001804,9,39 meses,39.0
11080002203,6,19 meses,19.0
11080005003,4,1 mês,1.0
11080005105,9,49 meses,49.0
11080006202,8,25 meses,25.0
11080007903,9,55 meses,55.0
11080007904,6,4 meses,4.0
11080032203,9,32 meses,32.0
11080034804,0,18 meses,18.0
11080036104,8,56 meses,56.0
11080037402,9,57 meses,57.0
11080037403,9,57 meses,57.0
10569001805,5,15 meses,15.0
10569004005,8,34 meses,34.0
10569004204,6,8 meses,8.0
10569006103,1,59 meses,59.0
10569006104,7,44 meses,44.0
10569014503,7,31 meses,31.0
10569019705,8,45 meses,45.0
10569019706,5,18 meses,18.0
10569020702,3,25 meses,25.0
10569021502,3,30 meses,30.0
10569023502,7,17 meses,17.0
10569024304,3,7 meses,7.0
11003000103,3,33 meses,33.0
11003001106,8,35 meses,35.0
11003003303,8,19 meses,19.0
11003004109,8,20 meses,20.0
11003009506,3,56 meses,56.0
11003009507,3,36 meses,36.0
11003027002,4,4 meses,4.0
11003028007,8,20 meses,20.0
11003029003,1,28 meses,28.0
11003029104,2,4 meses,4.0
11003036203,2,3 meses,3.0
10899002304,1,27 meses,27.0
10899002403,1,26 meses,26.0
10899002605,4,6 meses,6.0
10899004603,9,39 meses,39.0
10899004604,4,3 meses,3.0
10899005604,7,25 meses,25.0
10899013304,9,47 meses,47.0
10899014509,7,44 meses,44.0
10899014510,7,29 meses,29.0
10899015605,1,40 meses,40.0
10899024705,6,57 meses,57.0
10899025506,9,42 meses,42.0
11136007102,7,36 meses,36.0
11136009305,8,46 meses,46.0
11136009402,2,8 meses,8.0
11136009403,9,35 meses,35.0
11136010303,1,15 meses,15.0
11136013003,9,49 meses,49.0
11136013502,8,47 meses,47.0
11136015105,9,36 meses,36.0
11136018804,2,8 meses,8.0
11136019902,4,9 meses,9.0
11136022207,0,53 meses,53.0
10985003205,4,13 meses,13.0
10985003404,8,56 meses,56.0
10985004006,9,36 meses,36.0
10985004204,9,59 meses,59.0
10985007305,8,57 meses,57.0
10985007505,9,57 meses,57.0
10985007506,8,44 meses,44.0
10985007507,8,10 meses,10.0
10985022804,9,41 meses,41.0
10985023404,8,49 meses,49.0
10985023905,9,48 meses,48.0
10985026804,1,46 meses,46.0
10238010403,6,24 meses,24.0
10238010404,4,2 meses,2.0
10238027704,1,16 meses,16.0
10238032305,4,2 meses,2.0
10238032606,6,46 meses,46.0
10238034904,2,4 meses,4.0
10238035704,6,35 meses,35.0
10238035705,6,17 meses,17.0
10238041203,7,30 meses,30.0
10238044803,5,6 meses,6.0
10238044905,5,38 meses,38.0
10238045110,6,36 meses,36.0
11004006904,3,55 meses,55.0
11004012105,0,54 meses,54.0
11004039305,2,5 meses,5.0
11004043003,9,53 meses,53.0
11004045404,3,32 meses,32.0
11004045405,4,3 meses,3.0
11004047005,3,41 meses,41.0
11004054803,8,41 meses,41.0
11004054903,9,47 meses,47.0
11004054904,4,0 meses,0.0
11004063908,8,28 meses,28.0
11004070704,9,27 meses,27.0
10762011602,4,3 meses,3.0
10762026105,8,54 meses,54.0
10762033502,8,36 meses,36.0
10762047002,1,14 meses,14.0
10762050403,6,41 meses,41.0
10762056006,8,50 meses,50.0
10762056007,8,50 meses,50.0
10762057003,9,54 meses,54.0
10762057004,6,43 meses,43.0
10762058905,3,46 meses,46.0
10762058906,3,15 meses,15.0
10762059803,8,39 meses,39.0
10762074605,8,35 meses,35.0
10386002405,1,7 meses,7.0
10386003805,6,9 meses,9.0
10386005302,5,33 meses,33.0
10386006405,3,45 meses,45.0
10386011308,9,37 meses,37.0
10386011408,1,22 meses,22.0
10386013205,5,41 meses,41.0
10386014706,8,16 meses,16.0
10386021503,2,4 meses,4.0
10386025904,3,59 meses,59.0
10386025905,3,37 meses,37.0
10186005205,8,29 meses,29.0
10186006504,6,54 meses,54.0
10186016403,4,5 meses,5.0
10186025604,1,52 meses,52.0
10186031507,1,54 meses,54.0
10186031604,1,46 meses,46.0
10186032905,8,26 meses,26.0
10186039205,8,31 meses,31.0
10186039303,5,22 meses,22.0
10186042405,7,20 meses,20.0
10159004103,1,10 meses,10.0
10159007503,8,24 meses,24.0
10159013403,3,14 meses,14.0
10159020105,1,52 meses,52.0
10159020106,2,10 meses,10.0
10159035403,7,20 meses,20.0
10159037704,8,9 meses,9.0
10159039504,5,51 meses,51.0
10159046004,8,18 meses,18.0
10159046810,9,31 meses,31.0
10159049206,8,18 meses,18.0
11356003603,6,7 meses,7.0
11356010105,8,41 meses,41.0
11356011408,9,35 meses,35.0
11356011409,2,6 meses,6.0
11356013204,8,45 meses,45.0
11356023102,1,28 meses,28.0
11356024702,3,49 meses,49.0
11356024804,9,27 meses,27.0
11356024805,9,27 meses,27.0
11356025402,4,3 meses,3.0
11356030003,8,52 meses,52.0
11356032802,3,24 meses,24.0
11205002504,5,13 meses,13.0
11205013303,9,16 meses,16.0
11205013304,9,49 meses,49.0
11205017406,5,59 meses,59.0
11205017407,5,30 meses,30.0
11205017902,3,17 meses,17.0
11205021104,1,47 meses,47.0
11205021105,5,10 meses,10.0
11205026602,5,8 meses,8.0
11205027702,2,4 meses,4.0
11205028902,9,54 meses,54.0
11205030303,7,11 meses,11.0
11205034106,1,29 meses,29.0
11205034107,2,3 meses,3.0
10451003802,2,6 meses,6.0
10451005204,2,4 meses,4.0
10451006404,7,23 meses,23.0
10451025602,1,54 meses,54.0
10451025705,1,45 meses,45.0
10451025706,8,32 meses,32.0
10451028405,4,0 meses,0.0
10451030204,6,55 meses,55.0
10451030205,1,31 meses,31.0
10451030206,2,1 mês,1.0
10451034503,2,7 meses,7.0
10451035103,7,58 meses,58.0
10451035104,2,1 mês,1.0
10451037503,3,39 meses,39.0
10877000307,4,5 meses,5.0
10877000504,3,26 meses,26.0
10877002402,9,44 meses,44.0
10877006703,8,21 meses,21.0
10877010003,6,52 meses,52.0
10877010102,7,28 meses,28.0
10877010403,8,36 meses,36.0
10877014602,3,27 meses,27.0
10877016505,8,55 meses,55.0
10877017903,1,37 meses,37.0
10249002704,8,25 meses,25.0
10249002705,4,0 meses,0.0
10249006004,6,8 meses,8.0
10249008405,1,54 meses,54.0
10249014603,2,4 meses,4.0
10249035705,8,33 meses,33.0
10249036605,3,49 meses,49.0
10249036606,9,36 meses,36.0
10249036704,3,16 meses,16.0
10249040904,9,42 meses,42.0
10249041802,5,10 meses,10.0
10249043106,3,21 meses,21.0
10419001107,6,6 meses,6.0
10419004503,2,4 meses,4.0
10419004504,2,4 meses,4.0
10419012806,3,33 meses,33.0
10419013505,5,25 meses,25.0
10419014403,8,43 meses,43.0
10419017708,9,15 meses,15.0
10419018803,0,55 meses,55.0
10419023303,8,40 meses,40.0
10419024703,8,58 meses,58.0
10419026804,8,33 meses,33.0
10332002605,3,50 meses,50.0
10332004003,8,41 meses,41.0
10332004106,5,21 meses,21.0
10332004107,2,3 meses,3.0
10332014402,8,16 meses,16.0
10332027704,4,3 meses,3.0
10332029605,5,31 meses,31.0
10332036704,9,44 meses,44.0
10332037502,9,38 meses,38.0
10332042106,3,29 meses,29.0
10332042804,8,30 meses,30.0
10681006306,4,6 meses,6.0
10681011205,3,11 meses,11.0
10681035303,5,18 meses,18.0
10681035402,6,19 meses,19.0
10681035403,4,4 meses,4.0
10681040603,7,17 meses,17.0
10681043205,1,59 meses,59.0
10681043206,4,6 meses,6.0
10681043303,4,4 meses,4.0
10681043304,8,39 meses,39.0
10681046204,6,40 meses,40.0
10681046303,7,33 meses,33.0
10681047103,6,36 meses,36.0
10681047104,4,3 meses,3.0
10681051603,6,49 meses,49.0
10681051604,6,12 meses,12.0
11331004503,9,27 meses,27.0
11331012802,8,50 meses,50.0
11331012803,8,27 meses,27.0
11331020002,9,45 meses,45.0
11331020102,8,15 meses,15.0
11331027905,4,4 meses,4.0
11331028303,4,6 meses,6.0
11331030706,5,38 meses,38.0
11331030707,4,2 meses,2.0
11331031007,9,57 meses,57.0
11331034004,6,10 meses,10.0
11331034005,6,31 meses,31.0
11331035305,6,53 meses,53.0
10288001203,1,48 meses,48.0
10288002303,1,21 meses,21.0
10288005004,1,58 meses,58.0
10288005005,2,7 meses,7.0
10288007203,7,24 meses,24.0
10288007605,6,40 meses,40.0
10288010002,1,34 meses,34.0
10288010003,6,15 meses,15.0
10288013503,3,30 meses,30.0
10288014005,2,4 meses,4.0
10288014805,8,14 meses,14.0
10288015804,6,48 meses,48.0
10288015805,9,9 meses,9.0
10288016204,5,17 meses,17.0
10288016904,1,26 meses,26.0
10547029903,3,27 meses,27.0
10869005802,6,59 meses,59.0
10869005902,5,25 meses,25.0
10869005904,9,9 meses,9.0
10869017103,8,36 meses,36.0
10869038402,8,57 meses,57.0
10869042803,6,54 meses,54.0
11105001402,4,3 meses,3.0
11105006404,3,15 meses,15.0
11105006405,9,58 meses,58.0
11105006602,4,6 meses,6.0
11105007202,0,35 meses,35.0
11105008602,1,57 meses,57.0
11105013402,6,41 meses,41.0
11105017802,4,3 meses,3.0
11105027202,4,4 meses,4.0
11105027203,1,30 meses,30.0
11105030002,0,23 meses,23.0
11105030102,4,4 meses,4.0
11362003305,9,22 meses,22.0
11362004803,8,28 meses,28.0
11362005104,4,2 meses,2.0
11362005503,1,19 meses,19.0
11362007403,7,55 meses,55.0
11362010204,5,22 meses,22.0
11362010205,2,6 meses,6.0
11362016004,3,55 meses,55.0
11362017103,0,34 meses,34.0
11362017503,7,9 meses,9.0
11362020502,5,39 meses,39.0
10223014402,3,22 meses,22.0
10223014403,1,5 meses,5.0
10223017802,5,19 meses,19.0
10223017902,7,59 meses,59.0
10223018402,1,14 meses,14.0
10223022002,9,33 meses,33.0
10223023802,7,53 meses,53.0
10223023803,5,11 meses,11.0
10223029802,9,25 meses,25.0
10223029803,4,1 mês,1.0
10223029902,2,11 meses,11.0
10223037902,2,13 meses,13.0
10223038003,7,22 meses,22.0
10938009004,9,23 meses,23.0
10938011203,2,6 meses,6.0
10938011907,4,0 meses,0.0
10938026906,9,32 meses,32.0
10938026907,4,0 meses,0.0
10938033603,9,43 meses,43.0
10938033804,4,20 meses,20.0
10938035103,1,42 meses,42.0
10938035104,1,15 meses,15.0
10938058706,9,25 meses,25.0
10938062504,2,3 meses,3.0
10938071208,1,17 meses,17.0
10305000102,8,50 meses,50.0
10305004002,4,1 mês,1.0
10305010102,3,21 meses,21.0
10305011702,9,50 meses,50.0
10305014402,0,39 meses,39.0
10305014403,5,17 meses,17.0
10305025002,0,54 meses,54.0
10305025003,0,38 meses,38.0
10305025004,2,14 meses,14.0
10305025602,4,4 meses,4.0
10305032402,3,34 meses,34.0
10305032404,5,20 meses,20.0
10305033902,8,26 meses,26.0
10305036002,0,40 meses,40.0
10832000102,8,50 meses,50.0
10832000104,3,27 meses,27.0
10832001002,3,46 meses,46.0
10832002702,0,25 meses,25.0
10832004002,3,37 meses,37.0
10832004402,2,8 meses,8.0
10832004404,8,28 meses,28.0
10832007202,3,46 meses,46.0
10832007203,9,31 meses,31.0
10832007204,2,7 meses,7.0
10832014702,8,8 meses,8.0
10832020502,8,45 meses,45.0
10832020503,8,30 meses,30.0
10832022502,3,17 meses,17.0
10832022602,3,31 meses,31.0
10832022603,1,8 meses,8.0
10914000106,3,55 meses,55.0
10914001503,9,17 meses,17.0
10914001504,0,44 meses,44.0
10914001603,2,8 meses,8.0
10914001705,4,3 meses,3.0
10914004308,8,21 meses,21.0
10914014206,9,47 meses,47.0
10914016003,0,45 meses,45.0
10914016004,5,18 meses,18.0
10914021103,4,2 meses,2.0
10914021104,9,49 meses,49.0
10914029107,4,0 meses,0.0
10914029108,2,1 mês,1.0
10914029203,9,15 meses,15.0
10610001203,4,7 meses,7.0
10610003105,0,49 meses,49.0
10610003106,5,10 meses,10.0
10610008905,9,26 meses,26.0
10610026403,8,14 meses,14.0
10610030203,2,2 meses,2.0
10610033405,7,55 meses,55.0
10610034403,4,6 meses,6.0
10610035403,0,38 meses,38.0
10610037506,0,36 meses,36.0
10610037507,4,1 mês,1.0
10610038205,0,42 meses,42.0
10089003304,8,24 meses,24.0
10089004209,1,55 meses,55.0
10089004210,9,32 meses,32.0
10089005105,5,41 meses,41.0
10089005905,9,45 meses,45.0
10089010304,9,25 meses,25.0
10089010306,3,12 meses,12.0
10089018305,1,24 meses,24.0
10089021803,3,38 meses,38.0
10089021804,2,11 meses,11.0
10089035403,5,55 meses,55.0
10089038303,0,56 meses,56.0
10089038304,7,27 meses,27.0
10089039207,4,2 meses,2.0
10089039211,7,52 meses,52.0
11102001105,3,16 meses,16.0
11102006106,8,43 meses,43.0
11102008202,6,51 meses,51.0
11102008203,8,35 meses,35.0
11102011609,1,30 meses,30.0
11102011610,2,43 meses,43.0
11102013705,1,32 meses,32.0
11102018403,5,37 meses,37.0
11102019604,6,13 meses,13.0
11102027003,7,57 meses,57.0
11102027409,6,33 meses,33.0
11102035605,2,9 meses,9.0
10795010404,1,33 meses,33.0
10795022703,6,22 meses,22.0
10795026206,9,28 meses,28.0
10795028006,7,25 meses,25.0
10795028805,7,49 meses,49.0
10795028806,4,11 meses,11.0
10795034705,5,53 meses,53.0
10795034706,2,15 meses,15.0
10795035109,6,39 meses,39.0
10795035110,9,20 meses,20.0
10795035111,9,34 meses,34.0
10795035112,7,13 meses,13.0
10795035113,2,2 meses,2.0
10795040203,5,53 meses,53.0
10795040303,7,58 meses,58.0
10795043803,4,1 mês,1.0
10905003402,8,56 meses,56.0
10905009503,3,41 meses,41.0
10905009504,6,58 meses,58.0
10905018703,2,8 meses,8.0
10905025003,0,38 meses,38.0
10905025102,8,26 meses,26.0
10905026502,6,20 meses,20.0
10905026902,4,4 meses,4.0
10905031103,3,43 meses,43.0
10905031202,5,11 meses,11.0
10905031902,7,8 meses,8.0
10905031903,6,59 meses,59.0
10338001403,7,10 meses,10.0
10338024704,9,38 meses,38.0
10338025003,0,45 meses,45.0
10338025004,4,5 meses,5.0
10338042609,4,3 meses,3.0
10338057104,9,53 meses,53.0
10338060705,9,37 meses,37.0
10338060706,9,54 meses,54.0
10338069406,6,44 meses,44.0
10338102203,4,2 meses,2.0
10338103207,9,46 meses,46.0
10338103208,1,9 meses,9.0
10338110904,3,40 meses,40.0
10342000505,5,27 meses,27.0
10342006803,9,31 meses,31.0
10342013805,9,54 meses,54.0
10342017103,5,14 meses,14.0
10342022303,4,1 mês,1.0
10342028102,0,28 meses,28.0
10342037105,3,24 meses,24.0
10342037207,9,57 meses,57.0
10342037303,8,10 meses,10.0
10342038606,8,14 meses,14.0
11379002502,9,49 meses,49.0
11379002503,1,24 meses,24.0
11379005502,0,30 meses,30.0
11379005503,0,52 meses,52.0
11379007302,9,55 meses,55.0
11379017802,8,30 meses,30.0
11379020002,0,12 meses,12.0
11379023102,3,49 meses,49.0
11379038002,2,25 meses,25.0
11379038003,5,13 meses,13.0
11379042803,6,7 meses,7.0
11379048402,3,32 meses,32.0
11379048403,2,3 meses,3.0
11379052002,9,48 meses,48.0
11379052003,9,27 meses,27.0
10433002203,6,38 meses,38.0
